id,name,type,display_type,activity_type_display_name,private,bike_id,athlete_gear_id,start_date,start_date_local_raw,start_time,start_day,distance,distance_raw,long_unit,short_unit,moving_time,moving_time_raw,elapsed_time,elapsed_time_raw,trainer,static_map,has_latlng,commute,elevation_gain,elevation_unit,elevation_gain_raw,description,activity_url,activity_url_for_twitter,twitter_msg,is_new,is_changing_type,suffer_score,workout_type,flagged,hide_power,hide_heartrate,leaderboard_opt_out,visibility
2548465794,"wu, 5 x (3x300m), cd ",Run,Run,Run,false,,4669047,"Sat, 7/20/2019",1563620820,2019-07-20T15:07:00+0000,Sat,8.30,8300,kilometers,km,41:30,2490,41:30,2490,false,,false,false,0,m,0,,https://www.strava.com/activities/2548465794,https://www.strava.com/activities/2548465794?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 8.3 kilometer Run.,false,false,,,false,false,false,false,everyone
2546570922,Night Run,Run,Run,Run,false,,4669047,"Fri, 7/19/2019",1563570915,2019-07-20T01:15:15+0000,Fri,6.32,6321.38,kilometers,km,31:34,1894,31:47,1907,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/MLCIWCAPFTR2ERQOCP5Y6UBUMLJLSWOX37FPDSATX2GMB4KJ4DLV3J3R52DXDHSSP5DM3XLOINTD7OUFN6SFPJSWAQZ72EVD,true,false,27,m,26.7726,,https://www.strava.com/activities/2546570922,https://www.strava.com/activities/2546570922?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 6.3 kilometer Run.,false,false,,0,false,false,false,false,everyone
2544323793,Night Run,Run,Run,Run,false,,4669047,"Thu, 7/18/2019",1563488188,2019-07-19T02:16:28+0000,Thu,6.02,6021.78,kilometers,km,30:01,1801,30:11,1811,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/HGFT62SZ22FIFEBKLN4R52E5CRGFWZY2RMZYZXW4YUEWHDCGQ7A3ZJCIUMDUNCA7WT2QHKY24ZW5O6FS5OSR7IVIP6PREH46,true,false,18,m,18.1,,https://www.strava.com/activities/2544323793,https://www.strava.com/activities/2544323793?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 6.0 kilometer Run.,false,false,,0,false,false,false,false,everyone
2541375611,"wu, 3 x 800m @tempo, 3 x 100m hills, cd ",Run,Run,Run,false,,4669047,"Wed, 7/17/2019",1563391428,2019-07-17T23:23:48+0000,Wed,5.90,5900,kilometers,km,29:30,1770,29:30,1770,false,,false,false,0,m,0,,https://www.strava.com/activities/2541375611,https://www.strava.com/activities/2541375611?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 5.9 kilometer Run.,false,false,,0,false,false,false,false,everyone
2541305130,Post-Ice Cream Run,Run,Run,Run,false,,4669047,"Wed, 7/17/2019",1563386405,2019-07-17T22:00:05+0000,Wed,8.60,8599.56,kilometers,km,39:59,2399,40:04,2404,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/2LWMKEN2FLGF3Z346HETD37EUVMOUHJXKE2GWSJ3XSVKSMJTF2TS6TISNAGWG6HFZSV5FIK5C7RZB45BAH44KWRIM7PS4AJX,true,false,49,m,49.2863,10/10 do not recommend,https://www.strava.com/activities/2541305130,https://www.strava.com/activities/2541305130?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 8.6 kilometer Run.,false,false,,0,false,false,true,false,everyone
2535546983,"wu, 3 x (2x200m + 1600m), cd ",Run,Run,Run,false,,4669047,"Mon, 7/15/2019",1563219900,2019-07-15T23:45:00+0000,Mon,9.10,9100,kilometers,km,45:30,2730,45:30,2730,false,,false,false,0,m,0,"200’s @ 1500 pace, 1600 @ tempo",https://www.strava.com/activities/2535546983,https://www.strava.com/activities/2535546983?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 9.1 kilometer Run.,false,false,,3,false,false,false,false,everyone
2529005682,Lunch Run,Run,Run,Run,false,,4669047,"Sat, 7/13/2019",1563018741,2019-07-13T15:52:21+0000,Sat,10.84,10847.8,kilometers,km,49:54,2994,51:17,3077,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/E4OTTX2BTEQRAOIV6JYGHSBR4A5SOEI4DQXQYBVMAYFSMUATFQDAEW7NAKTOLJ5O2QIXEJOEI35JQNFMZ247DBWG6SMRHD7M,true,false,27,m,27.1548,,https://www.strava.com/activities/2529005682,https://www.strava.com/activities/2529005682?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 10.8 kilometer Run.,false,false,,0,false,false,false,false,everyone
2526877158,Evening Run,Run,Run,Run,false,,4669047,"Fri, 7/12/2019",1562958071,2019-07-12T23:01:11+0000,Fri,6.34,6343.72,kilometers,km,28:45,1725,30:11,1811,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/7XBMHB6MYATJ4QNIGP42QRKTYN6TYZVUN7XDTZHDAI2PSG4BTGJKBF3BC5CBNG6AJL42N7WXF3QWDU6VVOXBIWTEJZCGDWU7,true,false,33,m,32.7452,,https://www.strava.com/activities/2526877158,https://www.strava.com/activities/2526877158?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 6.3 kilometer Run.,false,false,,0,false,false,false,false,everyone
2521872298,"wu, 5 x (4 x 200m), cd ",Run,Run,Run,false,,4669047,"Wed, 7/10/2019",1562780211,2019-07-10T21:36:51+0000,Wed,6.50,6500,kilometers,km,30:00,1800,30:00,1800,false,,false,false,0,m,0,,https://www.strava.com/activities/2521872298,https://www.strava.com/activities/2521872298?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 6.5 kilometer Run.,false,false,,3,false,false,false,false,everyone
2521642841,Afternoon Run,Run,Run,Run,false,,4669047,"Wed, 7/10/2019",1562778509,2019-07-10T21:08:29+0000,Wed,1.62,1619.95,kilometers,km,7:49,469,7:49,469,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/JZU73Q3JZTJ7HCGLACHYGHZVQ5I76K6DENDCCKCROE2LV7OESG2R7LUBLG2MWKNU2VNLGY7LUWTZUZZHU3LTNKJUONVXTJR3,true,false,9,m,9.28571,,https://www.strava.com/activities/2521642841,https://www.strava.com/activities/2521642841?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 1.6 kilometer Run.,false,false,,0,false,false,false,false,everyone
2519346738,Night Run,Run,Run,Run,false,,4669047,"Tue, 7/9/2019",1562696595,2019-07-10T01:23:15+0000,Tue,8.50,8500,kilometers,km,40:43,2443,40:43,2443,false,,false,false,0,m,0,Easy Run. ,https://www.strava.com/activities/2519346738,https://www.strava.com/activities/2519346738?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 8.5 kilometer Run.,false,false,,0,false,false,false,false,everyone
2518717607,"wu, 5x400m, 3x100m, cd ",Run,Run,Run,false,,4669047,"Mon, 7/8/2019",1562601651,2019-07-08T23:00:51+0000,Mon,6.20,6200,kilometers,km,30:00,1800,30:00,1800,false,,false,false,0,m,0,First time in spikes since injury.,https://www.strava.com/activities/2518717607,https://www.strava.com/activities/2518717607?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 6.2 kilometer Run.,false,false,,3,false,false,false,true,followers_only
2746999885,"wu, 4 x 1km @tempo, cd",Run,Run,Run,false,,4750982,"Thu, 9/26/2019",1569524520,2019-09-26T23:02:00+0000,Thu,7.60,7600,kilometers,km,32:49,1969,32:49,1969,false,,false,false,0,m,0,On the track. 1 min rest.,https://www.strava.com/activities/2746999885,https://www.strava.com/activities/2746999885?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 7.6 kilometer Run.,false,false,,3,false,false,false,false,everyone
2739888223,"warmup, cooldown ",Run,Run,Run,false,,4750982,"Wed, 9/25/2019",1569424440,2019-09-25T19:14:00+0000,Wed,4.20,4200,kilometers,km,20:31,1231,20:31,1231,false,,false,false,0,m,0,,https://www.strava.com/activities/2739888223,https://www.strava.com/activities/2739888223?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 4.2 kilometer Run.,false,false,,,false,false,false,false,everyone
2739879830,Gryphon Open,Run,Run,Run,false,,4750982,"Wed, 9/25/2019",1569421853,2019-09-25T18:30:53+0000,Wed,5.00,5000,kilometers,km,19:51,1191,19:51,1191,false,,false,false,0,m,0,11th overall,https://www.strava.com/activities/2739879830,https://www.strava.com/activities/2739879830?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 5.0 kilometer Run.,false,false,,1,false,false,false,false,everyone
2739867260,"wu, fartlek workout, cd",Run,Run,Run,false,,4750982,"Mon, 9/23/2019",1569265233,2019-09-23T23:00:33+0000,Mon,12.30,12300,kilometers,km,57:01,3421,57:01,3421,false,,false,false,0,m,0,,https://www.strava.com/activities/2739867260,https://www.strava.com/activities/2739867260?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 12.3 kilometer Run.,false,false,,,false,false,false,false,everyone
2734379640,School Practice ,Run,Run,Run,false,,4750982,"Mon, 9/23/2019",1569254851,2019-09-23T20:07:31+0000,Mon,4.50,4500,kilometers,km,20:33,1233,20:33,1233,false,,false,false,0,m,0,Feeling really sick today.,https://www.strava.com/activities/2734379640,https://www.strava.com/activities/2734379640?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 4.5 kilometer Run.,false,false,,,false,false,false,false,everyone
2727890426,Camp Fortune Long Run ,Run,Run,Run,false,,4750982,"Sat, 9/21/2019",1569056910,2019-09-21T13:08:30+0000,Sat,18.00,18001.2,kilometers,km,1:18:13,4693,1:27:02,5222,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/5ZQ2KFBT75YN3BUYUKSRLYHM66ETRVWJ63L3RV2GR5Z7OASXP6GDHH6WOOXQA3GIDMO6CKZAVBYGQHNTVJRPDMYUFHNNBE7O,true,false,306,m,305.575,with Adam & Seb,https://www.strava.com/activities/2727890426,https://www.strava.com/activities/2727890426?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 18.0 kilometer Run.,false,false,,0,false,false,false,false,everyone
2726057886,Afternoon Run,Run,Run,Run,false,,4750982,"Fri, 9/20/2019",1569002068,2019-09-20T21:54:28+0000,Fri,10.05,10056,kilometers,km,44:10,2650,44:45,2685,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/OLJFUHN56CAK6MO7EGZJHZ5LF7X7KYCN5EQJOFXYHHMWYVURJLBEJ6HVNQCE4IL7JTKZZPW6EZBHYS2T36W4NFRA3YKAXT6H,true,false,26,m,26.1833,,https://www.strava.com/activities/2726057886,https://www.strava.com/activities/2726057886?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 10.0 kilometer Run.,false,false,,0,false,false,false,false,everyone
2723909835,"wu, 10 mins @ tempo, 5 x hill loops, cd ",Run,Run,Run,false,,4750982,"Thu, 9/19/2019",1568926367,2019-09-20T00:52:47+0000,Thu,11.10,11100,kilometers,km,50:45,3045,50:45,3045,false,,false,false,0,m,0,,https://www.strava.com/activities/2723909835,https://www.strava.com/activities/2723909835?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 11.1 kilometer Run.,false,false,,,false,false,false,false,everyone
2721029943,Evening Run,Run,Run,Run,false,,4750982,"Wed, 9/18/2019",1568834503,2019-09-18T23:21:43+0000,Wed,10.60,10601,kilometers,km,48:49,2929,56:31,3391,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/L7PBK3KKQL4DJE6QE5M5WHZDHTZW4FPIV44BPJPJ74OWESZYMMP2JDFTRHJOPQOPAO7QAKI722VTSATQHRIZWSY73GOB33OH,true,false,26,m,26.1244,,https://www.strava.com/activities/2721029943,https://www.strava.com/activities/2721029943?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 10.6 kilometer Run.,false,false,,0,false,false,false,false,everyone
2713360190,Morning Run,Run,Run,Run,false,,4750982,"Mon, 9/16/2019",1568615223,2019-09-16T10:27:03+0000,Mon,8.82,8828.06,kilometers,km,40:16,2416,44:12,2652,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/FI5FX5S4RF3DC7WVQDKSRT7LM3NLWOXSDTPT5LCQYP6JV4MDHRHUKNLPB5KBDPOHS26ZC6ECICAA5QYDHVAANW6OPL7AQ5KG,true,false,23,m,22.8006,,https://www.strava.com/activities/2713360190,https://www.strava.com/activities/2713360190?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 8.8 kilometer Run.,false,false,,0,false,false,false,false,everyone
2712332633,Afternoon Run,Run,Run,Run,false,,4750982,"Sun, 9/15/2019",1568564755,2019-09-15T20:25:55+0000,Sun,9.13,9137.53,kilometers,km,39:40,2380,41:43,2503,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/RGCWIPUSFAJTRZOWDIDBQTOC26XV73VUCOQJD3MEWDDN3EDCF2ML3GJSI4LUHWRG777FATULKVQKWFNZX6OQNMFWHOE73ZGW,true,false,24,m,24.1571,,https://www.strava.com/activities/2712332633,https://www.strava.com/activities/2712332633?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 9.1 kilometer Run.,false,false,,0,false,false,false,false,everyone
2707861985,Camp Fortune Long Run,Run,Run,Run,false,,4750982,"Sat, 9/14/2019",1568452162,2019-09-14T13:09:22+0000,Sat,15.01,15017.2,kilometers,km,1:12:18,4338,1:12:18,4338,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/KIDDXZNGTVVCHFRTVT74R3F2253YY47I2V5NLUKLK3AXPK6AOCKDJVFXPTETMV6BYRR6UBXEBLXLCODPH2SRPZXQJPLCYYXK,true,false,269,m,268.819,"Avg HR 153, kinda sore from hills on Thursday.",https://www.strava.com/activities/2707861985,https://www.strava.com/activities/2707861985?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 15.0 kilometer Run.,false,false,,2,false,false,false,false,everyone
2705835025,Recovery Run,Run,Run,Run,false,,4750982,"Fri, 9/13/2019",1568395221,2019-09-13T21:20:21+0000,Fri,8.33,8338.26,kilometers,km,39:34,2374,44:55,2695,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/TPCPLQQZ5LMFGTUYUIDXOD5ND2HYETBL6C2OYY3UQPBDLMQHF3Y2JFOH72CD7GG5YUSH36VRBY22KGFJBYRTAIMWTEQTQTFO,true,false,24,m,23.7149,,https://www.strava.com/activities/2705835025,https://www.strava.com/activities/2705835025?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 8.3 kilometer Run.,false,false,,0,false,false,true,false,everyone
2703748903,"wu, 10 x 1min hill loop repeats, cd ",Run,Run,Run,false,,4750982,"Thu, 9/12/2019",1568326080,2019-09-13T02:08:00+0000,Thu,9.50,9500,kilometers,km,43:57,2637,43:57,2637,false,,false,false,0,m,0,,https://www.strava.com/activities/2703748903,https://www.strava.com/activities/2703748903?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 9.5 kilometer Run.,false,false,,,false,false,false,false,everyone
2700275354,Afternoon Run,Run,Run,Run,false,,4750982,"Wed, 9/11/2019",1568214875,2019-09-11T19:14:35+0000,Wed,9.19,9194.51,kilometers,km,40:20,2420,43:06,2586,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/5UJADJD634JQEBCHEKJPPLMQGFY5V3JG4F7D5PF27JQCYH7VYI5Z56XQ6OIPH7VZ34WQKRQKVTXAW3MGLXPA5DNVTVUSCMYC,true,false,12,m,11.5571,,https://www.strava.com/activities/2700275354,https://www.strava.com/activities/2700275354?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 9.1 kilometer Run.,false,false,,0,false,false,false,false,everyone
2697602306,Afternoon Run,Run,Run,Run,false,,4750982,"Tue, 9/10/2019",1568136367,2019-09-10T21:26:07+0000,Tue,9.11,9116.63,kilometers,km,40:01,2401,44:15,2655,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/EY5J3VUGXOJLGU3FAH3Z6KZWGALA25BRATHYR4POTPVSY3N6UEAA6OO7NADPRCFWHZJ65LVPMOLZFZZXV2LKMHX4NRI4EQBU,true,false,24,m,24.2286,,https://www.strava.com/activities/2697602306,https://www.strava.com/activities/2697602306?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 9.1 kilometer Run.,false,false,,0,false,false,false,false,everyone
2699215124,"wu, 20mins tempo workout, cd ",Run,Run,Run,false,,4750982,"Mon, 9/9/2019",1568055642,2019-09-09T23:00:42+0000,Mon,14.10,14100,kilometers,km,1:01:06,3666,1:01:06,3666,false,,false,false,0,m,0,,https://www.strava.com/activities/2699215124,https://www.strava.com/activities/2699215124?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 14.1 kilometer Run.,false,false,,,false,false,false,false,everyone
2688779062,Afternoon Run,Run,Run,Run,false,,4750982,"Sat, 9/7/2019",1567874907,2019-09-07T20:48:27+0000,Sat,15.09,15095.8,kilometers,km,1:07:25,4045,1:10:56,4256,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/X3UE3WPIEIGRULICYCLNWLTSDBN6M2PBLJRZWDGOPXQJ2VEXNYC2SBRWKEKDVYVLSMIJDTNFJDXHXLDIBHKCAPVQ7PE3LVPH,true,false,30,m,29.6756,,https://www.strava.com/activities/2688779062,https://www.strava.com/activities/2688779062?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 15.0 kilometer Run.,false,false,,0,false,false,false,false,everyone
2685909656,Evening Run,Run,Run,Run,false,,4750982,"Fri, 9/6/2019",1567799494,2019-09-06T23:51:34+0000,Fri,6.95,6950.56,kilometers,km,31:35,1895,32:20,1940,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/WA7P7KRIEPRAQEO3JN2P5IT7WWCKNBWIFWJZQ47DR7CI2WEWRSNZWMIABJ6JA4QFI7S47XFRCJQWXITVJZC7ZL55ID4I54AI,true,false,23,m,22.9695,,https://www.strava.com/activities/2685909656,https://www.strava.com/activities/2685909656?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 6.9 kilometer Run.,false,false,,0,false,false,false,false,everyone
2683618934,10km w/ 12mins tempo,Run,Run,Run,false,,4750982,"Thu, 9/5/2019",1567712499,2019-09-05T23:41:39+0000,Thu,10.23,10231.4,kilometers,km,42:48,2568,50:01,3001,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/QWC7RQ755N62QAED5WM54IP5MFXKRIE4S4MHCXZ2UORWMTRL5QIZU6CXSPR6PN7OTBLNHWKWDQGOHKFOOTHLOUFI5NWN6I2R,true,false,24,m,23.919,,https://www.strava.com/activities/2683618934,https://www.strava.com/activities/2683618934?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 10.2 kilometer Run.,false,false,,0,false,false,false,false,everyone
4256478929,warmup,Run,Run,Run,false,,7198778,"Wed, 10/28/2020",1603908716,2020-10-28T22:11:56+0000,Wed,2.98,2985.76,kilometers,km,14:27,867,16:36,996,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/6PSNKMNHKRRQKJ73A2R4DLYB2VA6V4PUND66Q2IC24WUICE2NTGEXW5YOSO4W3XWYBRMWGGGIK7SCDOTMF44I46Q4LNIFFPL,true,false,14,m,13.6667,,https://www.strava.com/activities/4256478929,https://www.strava.com/activities/4256478929?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 2.9 kilometer Run.,false,false,,0,false,false,false,false,everyone
4252628071,Afternoon run,Run,Run,Run,false,,7198778,"Tue, 10/27/2020",1603819558,2020-10-27T21:25:58+0000,Tue,10.60,10600,kilometers,km,48:39,2919,48:39,2919,false,,false,false,0,m,0,,https://www.strava.com/activities/4252628071,https://www.strava.com/activities/4252628071?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 10.6 kilometer Run.,false,false,,0,false,false,false,false,everyone
4244041447,Afternoon Run,Run,Run,Run,false,,7198778,"Sun, 10/25/2020",1603646657,2020-10-25T21:24:17+0000,Sun,10.51,10509,kilometers,km,43:59,2639,48:57,2937,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/2EUVU3MP25FP73X627DGFAKLIR25S4QW7CENPT6WBIJKYY3CQEY5Y6HOX2P6DMP42BHZEEY44OTUONGEOORP4PXIJZMPU3VC,true,false,8,m,7.99048,,https://www.strava.com/activities/4244041447,https://www.strava.com/activities/4244041447?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 10.5 kilometer Run.,false,false,,0,false,false,false,false,everyone
4237444905,Meh,Run,Run,Run,false,,7198778,"Sat, 10/24/2020",1603530485,2020-10-24T13:08:05+0000,Sat,14.30,14301.7,kilometers,km,1:02:09,3729,1:17:00,4620,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/EYH5JQ3V4JAYNKSKKK3C35WWUHEYDDY6TEA53EMMRTAD6ZJOONEPWKV3P4QDR2YW4TZ653PMGKCQE7POWERW3HNA35QO7IKO,true,false,27,m,26.8186,I think I’ll retry this tomorrow,https://www.strava.com/activities/4237444905,https://www.strava.com/activities/4237444905?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 14.3 kilometer Run.,false,false,,0,false,false,false,false,everyone
4234403504,Afternoon Run,Run,Run,Run,false,,7198778,"Fri, 10/23/2020",1603473867,2020-10-23T21:24:27+0000,Fri,12.72,12723.7,kilometers,km,54:34,3274,1:03:38,3818,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/IFWFDNTHB2L3RAUWVBND4VJITD3RMBX2WS4LZHQQUYTT6D4Q5VGCXRC7TDMU3WMJAFH4UILBN5JWJAPOUTPYP4N6KSD3BQID,true,false,7,m,6.95238,"Pretty good, mild pain in right shin for the first 4km",https://www.strava.com/activities/4234403504,https://www.strava.com/activities/4234403504?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 12.7 kilometer Run.,false,false,,0,false,false,false,false,everyone
4226673203,warmup + cooldown,Run,Run,Run,false,,6167097,"Wed, 10/21/2020",1603307100,2020-10-21T23:05:00+0000,Wed,5.10,5100,kilometers,km,24:13,1453,24:13,1453,false,,false,false,0,m,0,,https://www.strava.com/activities/4226673203,https://www.strava.com/activities/4226673203?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 5.1 kilometer Run.,false,false,,,false,false,false,false,everyone
4234403406,6x1000m ,Run,Run,Run,false,,6167097,"Wed, 10/21/2020",1603306352,2020-10-21T22:52:32+0000,Wed,6.02,6024.56,kilometers,km,20:26,1226,30:30,1830,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/6PZ33CSL6UKBTY6JXXSU4ICYLYGA2ZUEBFDGPSM6G2FSXDO3ZFJADJWT3P74ZB6MKVMUH2KE35D6OWU72VA65W64C5ZFBVVK,true,false,38,m,38.0333,,https://www.strava.com/activities/4234403406,https://www.strava.com/activities/4234403406?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 6.0 kilometer Run.,false,false,,3,false,false,false,false,everyone
4218287260,cooldown,Run,Run,Run,false,,6167097,"Mon, 10/19/2020",1603136436,2020-10-19T23:40:36+0000,Mon,3.00,3000,kilometers,km,15:00,900,15:00,900,false,,false,false,0,m,0,,https://www.strava.com/activities/4218287260,https://www.strava.com/activities/4218287260?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 3.0 kilometer Run.,false,false,,0,false,false,false,false,everyone
4218280841,tempo 4,Run,Run,Run,false,,6167097,"Mon, 10/19/2020",1603135031,2020-10-19T23:17:11+0000,Mon,1.99,1994.36,kilometers,km,7:26,446,7:33,453,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/5H5JYOUELLQ4GJIOA4GOMD4YR74DNAL4BY2ILUVLDV56QQDAAJSZKIWY6266ILVQBGKJL2QWXCTUMRDMPROJ2LODSSWOJ2IH,true,false,19,m,18.6133,sorry for the spam,https://www.strava.com/activities/4218280841,https://www.strava.com/activities/4218280841?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 1.9 kilometer Run.,false,false,,0,false,false,false,false,everyone
4218294462,8 Hills,Run,Run,Run,true,,6167097,"Mon, 10/19/2020",1603134720,2020-10-19T23:12:00+0000,Mon,0.80,800,kilometers,km,2:40,160,2:40,160,false,,false,false,0,m,0,,https://www.strava.com/activities/4218294462,https://www.strava.com/activities/4218294462?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 0.8 kilometer Run.,false,false,,0,false,false,false,false,only_me
4218280845,tempo 3,Run,Run,Run,false,,6167097,"Mon, 10/19/2020",1603134547,2020-10-19T23:09:07+0000,Mon,1.98,1983.43,kilometers,km,7:18,438,7:25,445,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/LYSY6X7NH2LZJKJ2YYK3U6IJ6BDKPFXKE3AJRC2XYH3HXULLUO6O2ZAIMFEA3ZAHR6G2NGRUDLPMZFUQDJRINBZR4RFMTOUK,true,false,19,m,18.5043,,https://www.strava.com/activities/4218280845,https://www.strava.com/activities/4218280845?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 1.9 kilometer Run.,false,false,,0,false,false,false,false,everyone
4218280847,tempo 2,Run,Run,Run,false,,6167097,"Mon, 10/19/2020",1603134012,2020-10-19T23:00:12+0000,Mon,1.98,1984.79,kilometers,km,7:22,442,7:31,451,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/F5AFN33OKCXWKJMFWPJ77YJ6SEMFZW26OK32EBN7CSKI7QM6WYDCRXSG5JPCLS6BJWD5GOC6L2HDMCMUACKFYQED75JQEME4,true,false,18,m,17.9948,,https://www.strava.com/activities/4218280847,https://www.strava.com/activities/4218280847?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 1.9 kilometer Run.,false,false,,0,false,false,false,false,everyone
4218284131,Tempo 1 ,Run,Run,Run,false,,6167097,"Mon, 10/19/2020",1603133527,2020-10-19T22:52:07+0000,Mon,2.00,2000,kilometers,km,7:20,440,7:20,440,false,,false,false,0,m,0,(Forgot to record),https://www.strava.com/activities/4218284131,https://www.strava.com/activities/4218284131?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 2.0 kilometer Run.,false,false,,0,false,false,false,false,everyone
4218280842,warmup,Run,Run,Run,false,,6167097,"Mon, 10/19/2020",1603130938,2020-10-19T22:08:58+0000,Mon,3.21,3212.55,kilometers,km,14:06,846,14:27,867,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/BOJ6ESOQ5YTYGTHTA3BIE3HBXCZ2YOWHGPYL6BGX3RJS5H3LEWF2OA3AHWQ62DQOFYWFI56XKAOHJGQOHZ4CS7VP5BLF7LOS,true,false,0,m,0,,https://www.strava.com/activities/4218280842,https://www.strava.com/activities/4218280842?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 3.2 kilometer Run.,false,false,,0,false,false,false,false,everyone
4213818203,Ending off an easy week,Run,Run,Run,false,,6167097,"Sun, 10/18/2020",1603041062,2020-10-18T21:11:02+0000,Sun,11.50,11500.3,kilometers,km,49:43,2983,53:49,3229,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/OPP4Z3WC6KWIHHVKNOSGWOH7MZE2O4ZAPQRVZJHMLKNNZ4726576DC3DUKTA4S4AKYK7X4XMWPVIF7UJP7AZGFXHD3MMJ2DZ,true,false,16,m,15.5048,legs were a little sore near the end ,https://www.strava.com/activities/4213818203,https://www.strava.com/activities/4213818203?utm_content=36052432&utm_medium=referral&utm_source=twitter,went for a 11.5 kilometer Run.,false,false,,0,false,false,false,false,everyone
